index;academic year;school year;admission rate;school
2407;2022/2023;1;33.33333333333333;467
2408;2022/2023;2;42.857142857142854;467
2409;2022/2023;3;0.0;467
2410;2022/2023;4;50.0;467
2411;2022/2023;5;91.66666666666666;467
2412;2023/2024;1;0.0;467
2413;2023/2024;2;0.0;467
2414;2023/2024;3;0.0;467
2415;2023/2024;4;32.142857142857146;467
2416;2023/2024;5;91.66666666666666;467
2417;2024/2025;1;66.66666666666666;467
2418;2024/2025;2;50.0;467
2419;2024/2025;3;0.0;467
2420;2024/2025;4;50.0;467
2421;2024/2025;5;81.81818181818183;467
2422;2022/2023;1;76.92307692307693;468
2423;2022/2023;2;91.66666666666666;468
2424;2022/2023;3;82.6086956521739;468
2425;2022/2023;4;96.05263157894737;468
2426;2022/2023;5;91.66666666666666;468
2427;2023/2024;1;75.47169811320755;468
2428;2023/2024;2;89.65517241379311;468
2429;2023/2024;3;95.83333333333334;468
2430;2023/2024;4;97.36842105263158;468
2431;2023/2024;5;91.13924050632912;468
2432;2024/2025;1;83.33333333333334;468
2433;2024/2025;2;82.97872340425532;468
2434;2024/2025;3;92.15686274509804;468
2435;2024/2025;4;89.79591836734694;468
2436;2024/2025;5;100.0;468
2437;2022/2023;1;100.0;469
2438;2022/2023;2;16.666666666666664;469
2439;2022/2023;3;0.0;469
2440;2022/2023;4;28.57142857142857;469
2441;2022/2023;5;100.0;469
2442;2023/2024;1;0.0;469
2443;2023/2024;2;33.33333333333333;469
2444;2023/2024;3;0.0;469
2445;2023/2024;4;15.384615384615385;469
2446;2023/2024;5;66.66666666666666;469
2447;2024/2025;1;20.0;469
2448;2024/2025;2;50.0;469
2449;2024/2025;3;0.0;469
2450;2024/2025;4;46.15384615384615;469
2451;2024/2025;5;75.0;469
2452;2022/2023;1;100.0;369
2453;2022/2023;2;100.0;369
2454;2022/2023;3;100.0;369
2455;2022/2023;4;100.0;369
2456;2022/2023;5;100.0;369
2457;2023/2024;1;100.0;369
2458;2023/2024;2;100.0;369
2459;2023/2024;3;100.0;369
2460;2023/2024;4;100.0;369
2461;2023/2024;5;100.0;369
2462;2024/2025;1;100.0;369
2463;2024/2025;2;100.0;369
2464;2024/2025;3;100.0;369
2465;2024/2025;4;100.0;369
2466;2024/2025;5;100.0;369
2467;2022/2023;1;100.0;371
2468;2022/2023;2;100.0;371
2469;2022/2023;3;100.0;371
2470;2022/2023;4;100.0;371
2471;2022/2023;5;100.0;371
2472;2023/2024;1;100.0;371
2473;2023/2024;2;100.0;371
2474;2023/2024;3;100.0;371
2475;2023/2024;4;100.0;371
2476;2023/2024;5;100.0;371
2477;2024/2025;1;100.0;371
2478;2024/2025;2;100.0;371
2479;2024/2025;3;100.0;371
2480;2024/2025;4;100.0;371
2481;2024/2025;5;100.0;371
2482;2022/2023;1;100.0;372
2483;2022/2023;2;100.0;372
2484;2022/2023;3;100.0;372
2485;2022/2023;4;100.0;372
2486;2022/2023;5;100.0;372
2487;2023/2024;1;97.5609756097561;372
2488;2023/2024;2;100.0;372
2489;2023/2024;3;100.0;372
2490;2023/2024;4;100.0;372
2491;2023/2024;5;100.0;372
2492;2024/2025;1;100.0;372
2493;2024/2025;2;100.0;372
2494;2024/2025;3;100.0;372
2495;2024/2025;4;100.0;372
2496;2024/2025;5;100.0;372
2497;2022/2023;1;100.0;370
2498;2022/2023;2;100.0;370
2499;2022/2023;3;100.0;370
2500;2022/2023;4;100.0;370
2501;2022/2023;5;100.0;370
2502;2023/2024;1;100.0;370
2503;2023/2024;2;100.0;370
2504;2023/2024;3;100.0;370
2505;2023/2024;4;100.0;370
2506;2023/2024;5;100.0;370
2507;2024/2025;1;100.0;370
2508;2024/2025;2;100.0;370
2509;2024/2025;3;100.0;370
2510;2024/2025;4;100.0;370
2511;2024/2025;5;100.0;370
2512;2022/2023;1;100.0;375
2513;2022/2023;2;100.0;375
2514;2022/2023;3;96.0;375
2515;2023/2024;1;100.0;375
2516;2023/2024;2;96.0;375
2517;2023/2024;3;94.73684210526315;375
2518;2024/2025;1;96.7741935483871;375
2519;2024/2025;2;100.0;375
2520;2024/2025;3;96.0;375
2521;2022/2023;1;100.0;374
2522;2022/2023;2;98.59154929577466;374
2523;2022/2023;3;98.55072463768117;374
2524;2023/2024;1;97.10144927536231;374
2525;2023/2024;2;98.48484848484848;374
2526;2023/2024;3;94.44444444444444;374
2527;2024/2025;1;98.46153846153847;374
2528;2024/2025;2;100.0;374
2529;2024/2025;3;100.0;374
2530;2022/2023;1;100.0;373
2531;2022/2023;2;100.0;373
2532;2022/2023;3;100.0;373
2533;2022/2023;4;100.0;373
2534;2022/2023;5;100.0;373
2535;2023/2024;1;100.0;373
2536;2023/2024;2;100.0;373
2537;2023/2024;3;100.0;373
2538;2023/2024;4;100.0;373
2539;2023/2024;5;100.0;373
2540;2024/2025;1;100.0;373
2541;2024/2025;2;100.0;373
2542;2024/2025;3;100.0;373
2543;2024/2025;4;100.0;373
2544;2024/2025;5;100.0;373
2545;2022/2023;1;79.16666666666666;28
2546;2022/2023;2;90.74074074074075;28
2547;2022/2023;3;95.23809523809523;28
2548;2022/2023;4;100.0;28
2549;2023/2024;1;87.5;28
2550;2023/2024;2;85.0;28
2551;2023/2024;3;88.46153846153845;28
2552;2023/2024;4;100.0;28
2553;2024/2025;1;82.0;28
2554;2024/2025;2;91.93548387096774;28
2555;2024/2025;3;86.36363636363636;28
2556;2024/2025;4;100.0;28
2557;2022/2023;1;0.0;42
2558;2022/2023;2;0.0;42
2559;2022/2023;3;0.0;42
2560;2022/2023;4;0.0;42
2561;2022/2023;5;0.0;42
2562;2023/2024;1;0.0;42
2563;2023/2024;2;0.0;42
2564;2023/2024;3;0.0;42
2565;2023/2024;4;0.0;42
2566;2023/2024;5;0.0;42
2567;2024/2025;1;0.0;42
2568;2024/2025;2;0.0;42
2569;2024/2025;3;0.0;42
2570;2024/2025;4;0.0;42
2571;2024/2025;5;95.65217391304348;42
2572;2022/2023;1;100.0;319
2573;2022/2023;2;100.0;319
2574;2022/2023;3;100.0;319
2575;2023/2024;1;98.86363636363636;319
2576;2023/2024;2;100.0;319
2577;2023/2024;3;98.30508474576271;319
2578;2024/2025;1;100.0;319
2579;2024/2025;2;100.0;319
2580;2024/2025;3;98.86363636363636;319
2581;2022/2023;1;0.0;44
2582;2022/2023;2;0.0;44
2583;2022/2023;3;45.45454545454545;44
2584;2023/2024;1;0.0;44
2585;2023/2024;2;0.0;44
2586;2023/2024;3;57.77777777777777;44
2587;2024/2025;1;0.0;44
2588;2024/2025;2;0.0;44
2589;2024/2025;3;69.44444444444444;44
2590;2022/2023;1;98.64864864864865;317
2591;2022/2023;2;98.83720930232558;317
2592;2022/2023;3;100.0;317
2593;2022/2023;4;98.78048780487805;317
2594;2022/2023;5;100.0;317
2595;2023/2024;1;98.80952380952381;317
2596;2023/2024;2;100.0;317
2597;2023/2024;3;100.0;317
2598;2023/2024;4;100.0;317
2599;2023/2024;5;100.0;317
2600;2024/2025;1;100.0;317
2601;2024/2025;2;100.0;317
2602;2024/2025;3;100.0;317
2603;2024/2025;4;100.0;317
2604;2024/2025;5;100.0;317
2605;2022/2023;1;67.90123456790124;43
2606;2022/2023;2;71.05263157894737;43
2607;2022/2023;3;81.91489361702128;43
2608;2022/2023;4;100.0;43
2609;2023/2024;1;62.37623762376238;43
2610;2023/2024;2;69.1358024691358;43
2611;2023/2024;3;82.43243243243244;43
2612;2023/2024;4;93.22033898305084;43
2613;2024/2025;1;74.71264367816092;43
2614;2024/2025;2;78.04878048780488;43
2615;2024/2025;3;87.83783783783784;43
2616;2024/2025;4;79.06976744186046;43
2617;2022/2023;1;100.0;179
2618;2022/2023;2;100.0;179
2619;2022/2023;3;100.0;179
2620;2022/2023;4;100.0;179
2621;2022/2023;5;100.0;179
2622;2023/2024;1;100.0;179
2623;2023/2024;2;100.0;179
2624;2023/2024;3;100.0;179
2625;2023/2024;4;100.0;179
2626;2023/2024;5;100.0;179
2627;2024/2025;1;100.0;179
2628;2024/2025;2;100.0;179
2629;2024/2025;3;100.0;179
2630;2024/2025;4;100.0;179
2631;2024/2025;5;100.0;179
2632;2022/2023;1;92.85714285714286;318
2633;2022/2023;2;100.0;318
2634;2022/2023;3;100.0;318
2635;2022/2023;4;100.0;318
2636;2022/2023;5;100.0;318
2637;2023/2024;1;100.0;318
2638;2023/2024;2;100.0;318
2639;2023/2024;3;100.0;318
2640;2023/2024;4;100.0;318
2641;2023/2024;5;100.0;318
2642;2024/2025;1;100.0;318
2643;2024/2025;2;100.0;318
2644;2024/2025;3;100.0;318
2645;2024/2025;4;100.0;318
2646;2024/2025;5;100.0;318
2647;2022/2023;1;100.0;180
2648;2022/2023;2;100.0;180
2649;2022/2023;3;100.0;180
2650;2022/2023;4;100.0;180
2651;2022/2023;5;100.0;180
2652;2023/2024;1;100.0;180
2653;2023/2024;2;100.0;180
2654;2023/2024;3;100.0;180
2655;2023/2024;4;100.0;180
2656;2023/2024;5;100.0;180
2657;2024/2025;1;100.0;180
2658;2024/2025;2;100.0;180
2659;2024/2025;3;100.0;180
2660;2024/2025;4;100.0;180
2661;2024/2025;5;100.0;180
2662;2022/2023;1;95.45454545454545;181
2663;2022/2023;2;100.0;181
2664;2022/2023;3;100.0;181
2665;2022/2023;4;100.0;181
2666;2022/2023;5;100.0;181
2667;2023/2024;1;100.0;181
2668;2023/2024;2;100.0;181
2669;2023/2024;3;100.0;181
2670;2023/2024;4;100.0;181
2671;2023/2024;5;100.0;181
2672;2024/2025;1;100.0;181
2673;2024/2025;2;100.0;181
2674;2024/2025;3;100.0;181
2675;2024/2025;4;100.0;181
2676;2024/2025;5;100.0;181
2677;2022/2023;1;100.0;182
2678;2022/2023;2;100.0;182
2679;2022/2023;3;100.0;182
2680;2023/2024;1;100.0;182
2681;2023/2024;2;100.0;182
2682;2023/2024;3;98.66666666666667;182
2683;2024/2025;1;100.0;182
2684;2024/2025;2;100.0;182
2685;2024/2025;3;98.18181818181819;182
2686;2022/2023;1;0.0;488
2687;2022/2023;2;0.0;488
2688;2022/2023;3;58.82352941176471;488
2689;2023/2024;1;0.0;488
2690;2023/2024;2;0.0;488
2691;2023/2024;3;42.10526315789473;488
2692;2024/2025;1;0.0;488
2693;2024/2025;2;0.0;488
2694;2024/2025;3;73.68421052631578;488
2695;2022/2023;1;0.0;491
2696;2022/2023;2;0.0;491
2697;2022/2023;3;0.0;491
2698;2022/2023;4;20.0;491
2699;2022/2023;5;60.0;491
2700;2023/2024;1;0.0;491
2701;2023/2024;2;0.0;491
2702;2023/2024;3;0.0;491
2703;2023/2024;4;0.0;491
2704;2023/2024;5;75.0;491
2705;2024/2025;1;0.0;491
2706;2024/2025;2;0.0;491
2707;2024/2025;3;0.0;491
2708;2024/2025;4;33.33333333333333;491
2709;2024/2025;5;100.0;491
2710;2022/2023;1;91.66666666666666;489
2711;2022/2023;2;0.0;489
2712;2022/2023;3;84.61538461538461;489
2713;2022/2023;4;100.0;489
2714;2022/2023;5;100.0;489
2715;2023/2024;1;94.44444444444444;489
2716;2023/2024;2;73.33333333333333;489
2717;2023/2024;3;85.71428571428571;489
2718;2023/2024;4;100.0;489
2719;2023/2024;5;100.0;489
2720;2024/2025;1;89.47368421052632;489
2721;2024/2025;2;82.6086956521739;489
2722;2024/2025;3;100.0;489
2723;2024/2025;4;100.0;489
2724;2024/2025;5;84.61538461538461;489
2725;2022/2023;1;91.66666666666666;490
2726;2022/2023;2;91.66666666666666;490
2727;2022/2023;3;95.65217391304348;490
2728;2022/2023;4;95.45454545454545;490
2729;2022/2023;5;100.0;490
2730;2023/2024;1;84.61538461538461;490
2731;2023/2024;2;86.36363636363636;490
2732;2023/2024;3;94.11764705882352;490
2733;2023/2024;4;95.65217391304348;490
2734;2023/2024;5;100.0;490
2735;2024/2025;1;89.47368421052632;490
2736;2024/2025;2;88.46153846153845;490
2737;2024/2025;3;90.0;490
2738;2024/2025;4;94.11764705882352;490
2739;2024/2025;5;95.45454545454545;490
2740;2022/2023;1;76.08695652173914;492
2741;2022/2023;2;87.87878787878788;492
2742;2022/2023;3;84.84848484848484;492
2743;2022/2023;4;91.8918918918919;492
2744;2022/2023;5;100.0;492
2745;2023/2024;1;69.56521739130434;492
2746;2023/2024;2;86.8421052631579;492
2747;2023/2024;3;79.41176470588235;492
2748;2023/2024;4;89.28571428571429;492
2749;2023/2024;5;100.0;492
2750;2024/2025;1;75.0;492
2751;2024/2025;2;91.17647058823529;492
2752;2024/2025;3;85.29411764705883;492
2753;2024/2025;4;89.28571428571429;492
2754;2024/2025;5;96.0;492
2755;2022/2023;1;0.0;493
2756;2022/2023;2;0.0;493
2757;2022/2023;3;0.0;493
2758;2022/2023;4;0.0;493
2759;2022/2023;5;75.0;493
2760;2023/2024;1;0.0;493
2761;2023/2024;2;0.0;493
2762;2023/2024;3;0.0;493
2763;2023/2024;4;25.0;493
2764;2023/2024;5;100.0;493
2765;2024/2025;1;0.0;493
2766;2024/2025;2;33.33333333333333;493
2767;2024/2025;3;0.0;493
2768;2024/2025;4;20.0;493
2769;2024/2025;5;100.0;493
2770;2022/2023;1;100.0;498
2771;2022/2023;2;93.33333333333333;498
2772;2022/2023;3;90.0;498
2773;2022/2023;4;93.33333333333333;498
2774;2022/2023;5;100.0;498
2775;2023/2024;1;95.45454545454545;498
2776;2023/2024;2;100.0;498
2777;2023/2024;3;100.0;498
2778;2023/2024;4;100.0;498
2779;2023/2024;5;100.0;498
2780;2024/2025;1;89.47368421052632;498
2781;2024/2025;2;94.73684210526315;498
2782;2024/2025;3;100.0;498
2783;2024/2025;4;100.0;498
2784;2024/2025;5;90.0;498
2785;2022/2023;1;90.0;496
2786;2022/2023;2;96.0;496
2787;2022/2023;3;91.30434782608695;496
2788;2022/2023;4;97.2972972972973;496
2789;2022/2023;5;100.0;496
2790;2023/2024;1;91.30434782608695;496
2791;2023/2024;2;94.73684210526315;496
2792;2023/2024;3;91.66666666666666;496
2793;2023/2024;4;95.23809523809523;496
2794;2023/2024;5;97.14285714285714;496
2795;2024/2025;1;87.2340425531915;496
2796;2024/2025;2;100.0;496
2797;2024/2025;3;94.73684210526315;496
2798;2024/2025;4;100.0;496
2799;2024/2025;5;95.23809523809523;496
2800;2022/2023;1;87.87878787878788;495
2801;2022/2023;2;100.0;495
2802;2022/2023;3;92.3076923076923;495
2803;2022/2023;4;92.85714285714286;495
2804;2022/2023;5;100.0;495
2805;2023/2024;1;87.87878787878788;495
2806;2023/2024;2;96.29629629629629;495
2807;2023/2024;3;94.73684210526315;495
2808;2023/2024;4;100.0;495
2809;2023/2024;5;100.0;495
2810;2024/2025;1;100.0;495
2811;2024/2025;2;90.0;495
2812;2024/2025;3;100.0;495
2813;2024/2025;4;100.0;495
2814;2024/2025;5;100.0;495
2815;2022/2023;1;91.66666666666666;497
2816;2022/2023;2;86.36363636363636;497
2817;2022/2023;3;95.45454545454545;497
2818;2022/2023;4;100.0;497
2819;2022/2023;5;100.0;497
2820;2023/2024;1;100.0;497
2821;2023/2024;2;95.83333333333334;497
2822;2023/2024;3;94.73684210526315;497
2823;2023/2024;4;95.0;497
2824;2023/2024;5;100.0;497
2825;2024/2025;1;77.77777777777779;497
2826;2024/2025;2;90.0;497
2827;2024/2025;3;95.83333333333334;497
2828;2024/2025;4;100.0;497
2829;2024/2025;5;100.0;497
2830;2022/2023;1;81.21827411167513;520
2831;2022/2023;2;89.63414634146342;520
2832;2022/2023;3;92.56756756756756;520
2833;2022/2023;4;88.65248226950354;520
2834;2022/2023;5;100.0;520
2835;2023/2024;1;78.92156862745098;520
2836;2023/2024;2;85.71428571428571;520
2837;2023/2024;3;93.71069182389937;520
2838;2023/2024;4;86.20689655172413;520
2839;2023/2024;5;100.0;520
2840;2024/2025;1;79.47761194029852;520
2841;2024/2025;2;88.77551020408163;520
2842;2024/2025;3;96.045197740113;520
2843;2024/2025;4;91.13924050632912;520
2844;2024/2025;5;100.0;520
2845;2022/2023;1;98.4126984126984;169
2846;2022/2023;2;100.0;169
2847;2022/2023;3;100.0;169
2848;2022/2023;4;100.0;169
2849;2022/2023;5;100.0;169
2850;2023/2024;1;98.21428571428571;169
2851;2023/2024;2;100.0;169
2852;2023/2024;3;100.0;169
2853;2023/2024;4;100.0;169
2854;2023/2024;5;100.0;169
2855;2024/2025;1;100.0;169
2856;2024/2025;2;100.0;169
2857;2024/2025;3;100.0;169
2858;2024/2025;4;100.0;169
2859;2024/2025;5;100.0;169
2860;2022/2023;1;100.0;167
2861;2022/2023;2;100.0;167
2862;2022/2023;3;100.0;167
2863;2022/2023;4;100.0;167
2864;2022/2023;5;100.0;167
2865;2023/2024;1;100.0;167
2866;2023/2024;2;100.0;167
2867;2023/2024;3;100.0;167
2868;2023/2024;4;100.0;167
2869;2023/2024;5;100.0;167
2870;2024/2025;1;100.0;167
2871;2024/2025;2;100.0;167
2872;2024/2025;3;100.0;167
2873;2024/2025;4;100.0;167
2874;2024/2025;5;100.0;167
2875;2022/2023;1;0.0;521
2876;2022/2023;2;41.66666666666667;521
2877;2022/2023;3;0.0;521
2878;2022/2023;4;21.73913043478261;521
2879;2022/2023;5;59.09090909090909;521
2880;2023/2024;1;0.0;521
2881;2023/2024;2;35.714285714285715;521
2882;2023/2024;3;0.0;521
2883;2023/2024;4;28.57142857142857;521
2884;2023/2024;5;62.5;521
2885;2024/2025;1;14.285714285714285;521
2886;2024/2025;2;28.57142857142857;521
2887;2024/2025;3;2.4390243902439024;521
2888;2024/2025;4;25.71428571428571;521
2889;2024/2025;5;50.0;521
2890;2022/2023;1;100.0;168
2891;2022/2023;2;100.0;168
2892;2022/2023;3;100.0;168
2893;2022/2023;4;100.0;168
2894;2022/2023;5;100.0;168
2895;2023/2024;1;90.0;168
2896;2023/2024;2;100.0;168
2897;2023/2024;3;100.0;168
2898;2023/2024;4;100.0;168
2899;2023/2024;5;100.0;168
2900;2024/2025;1;100.0;168
2901;2024/2025;2;100.0;168
2902;2024/2025;3;100.0;168
2903;2024/2025;4;100.0;168
2904;2024/2025;5;100.0;168
2905;2022/2023;1;100.0;170
2906;2022/2023;2;100.0;170
2907;2022/2023;3;100.0;170
2908;2022/2023;4;100.0;170
2909;2022/2023;5;100.0;170
2910;2023/2024;1;100.0;170
2911;2023/2024;2;100.0;170
2912;2023/2024;3;100.0;170
2913;2023/2024;4;100.0;170
2914;2023/2024;5;100.0;170
2915;2024/2025;1;100.0;170
2916;2024/2025;2;100.0;170
2917;2024/2025;3;100.0;170
2918;2024/2025;4;100.0;170
2919;2024/2025;5;100.0;170
2920;2022/2023;1;100.0;171
2921;2022/2023;2;98.86363636363636;171
2922;2022/2023;3;96.20253164556962;171
2923;2023/2024;1;100.0;171
2924;2023/2024;2;100.0;171
2925;2023/2024;3;100.0;171
2926;2024/2025;1;100.0;171
2927;2024/2025;2;98.66666666666667;171
2928;2024/2025;3;98.80952380952381;171
2929;2022/2023;1;0.0;12
2930;2022/2023;2;0.0;12
2931;2022/2023;3;0.0;12
2932;2022/2023;4;0.0;12
2933;2022/2023;5;0.0;12
2934;2023/2024;1;0.0;12
2935;2023/2024;2;0.0;12
2936;2023/2024;3;0.0;12
2937;2023/2024;4;0.0;12
2938;2023/2024;5;0.0;12
2939;2024/2025;1;0.0;12
2940;2024/2025;2;0.0;12
2941;2024/2025;3;0.0;12
2942;2024/2025;4;0.0;12
2943;2024/2025;5;90.0;12
2944;2022/2023;1;97.43589743589743;172
2945;2022/2023;2;100.0;172
2946;2022/2023;3;100.0;172
2947;2023/2024;1;100.0;172
2948;2023/2024;2;97.5;172
2949;2023/2024;3;100.0;172
2950;2024/2025;1;100.0;172
2951;2024/2025;2;97.22222222222221;172
2952;2024/2025;3;100.0;172
2953;2022/2023;1;95.23809523809523;13
2954;2022/2023;2;95.45454545454545;13
2955;2022/2023;3;91.30434782608695;13
2956;2022/2023;4;100.0;13
2957;2023/2024;1;100.0;13
2958;2023/2024;2;90.47619047619048;13
2959;2023/2024;3;95.45454545454545;13
2960;2023/2024;4;100.0;13
2961;2024/2025;1;88.23529411764706;13
2962;2024/2025;2;87.87878787878788;13
2963;2024/2025;3;80.95238095238095;13
2964;2024/2025;4;100.0;13
2965;2022/2023;1;100.0;344
2966;2022/2023;2;100.0;344
2967;2022/2023;3;100.0;344
2968;2022/2023;4;100.0;344
2969;2022/2023;5;100.0;344
2970;2023/2024;1;100.0;344
2971;2023/2024;2;100.0;344
2972;2023/2024;3;100.0;344
2973;2023/2024;4;100.0;344
2974;2023/2024;5;100.0;344
2975;2024/2025;1;100.0;344
2976;2024/2025;2;100.0;344
2977;2024/2025;3;100.0;344
2978;2024/2025;4;100.0;344
2979;2024/2025;5;100.0;344
2980;2022/2023;1;100.0;346
2981;2022/2023;2;100.0;346
2982;2022/2023;3;100.0;346
2983;2022/2023;4;100.0;346
2984;2022/2023;5;100.0;346
2985;2023/2024;1;100.0;346
2986;2023/2024;2;100.0;346
2987;2023/2024;3;98.63013698630137;346
2988;2023/2024;4;98.68421052631578;346
2989;2023/2024;5;100.0;346
2990;2024/2025;1;97.72727272727273;346
2991;2024/2025;2;100.0;346
2992;2024/2025;3;100.0;346
2993;2024/2025;4;100.0;346
2994;2024/2025;5;100.0;346
2995;2022/2023;1;100.0;347
2996;2022/2023;2;100.0;347
2997;2022/2023;3;100.0;347
2998;2022/2023;4;100.0;347
2999;2022/2023;5;90.0;347
3000;2023/2024;1;100.0;347
3001;2023/2024;2;100.0;347
3002;2023/2024;3;100.0;347
3003;2023/2024;4;100.0;347
3004;2023/2024;5;100.0;347
3005;2024/2025;1;100.0;347
3006;2024/2025;2;100.0;347
3007;2024/2025;3;100.0;347
3008;2024/2025;4;100.0;347
3009;2024/2025;5;100.0;347
3010;2022/2023;1;100.0;345
3011;2022/2023;2;0.0;345
3012;2022/2023;3;100.0;345
3013;2022/2023;4;100.0;345
3014;2022/2023;5;100.0;345
3015;2023/2024;1;100.0;345
3016;2023/2024;2;100.0;345
3017;2023/2024;3;0.0;345
3018;2023/2024;4;100.0;345
3019;2023/2024;5;100.0;345
3020;2024/2025;1;100.0;345
3021;2024/2025;2;100.0;345
3022;2024/2025;3;100.0;345
3023;2024/2025;4;0.0;345
3024;2024/2025;5;100.0;345
3025;2022/2023;1;96.90721649484536;348
3026;2022/2023;2;95.37037037037037;348
3027;2022/2023;3;100.0;348
3028;2023/2024;1;97.22222222222221;348
3029;2023/2024;2;94.94949494949495;348
3030;2023/2024;3;98.05825242718447;348
3031;2024/2025;1;100.0;348
3032;2024/2025;2;99.05660377358491;348
3033;2024/2025;3;97.89473684210527;348
3034;2022/2023;1;100.0;291
3035;2022/2023;2;97.5609756097561;291
3036;2022/2023;3;100.0;291
3037;2022/2023;4;100.0;291
3038;2022/2023;5;98.66666666666667;291
3039;2023/2024;1;97.10144927536231;291
3040;2023/2024;2;100.0;291
3041;2023/2024;3;100.0;291
3042;2023/2024;4;100.0;291
3043;2023/2024;5;99.00990099009901;291
3044;2024/2025;1;98.9010989010989;291
3045;2024/2025;2;100.0;291
3046;2024/2025;3;100.0;291
3047;2024/2025;4;100.0;291
3048;2024/2025;5;100.0;291
3049;2022/2023;1;96.15384615384616;292
3050;2022/2023;2;100.0;292
3051;2022/2023;3;100.0;292
3052;2022/2023;4;100.0;292
3053;2022/2023;5;100.0;292
3054;2023/2024;1;95.65217391304348;292
3055;2023/2024;2;100.0;292
3056;2023/2024;3;100.0;292
3057;2023/2024;4;100.0;292
3058;2023/2024;5;100.0;292
3059;2024/2025;1;100.0;292
3060;2024/2025;2;100.0;292
3061;2024/2025;3;100.0;292
3062;2024/2025;4;100.0;292
3063;2024/2025;5;100.0;292
3064;2022/2023;1;99.03846153846155;293
3065;2022/2023;2;100.0;293
3066;2022/2023;3;100.0;293
3067;2023/2024;1;100.0;293
3068;2023/2024;2;100.0;293
3069;2023/2024;3;100.0;293
3070;2024/2025;1;100.0;293
3071;2024/2025;2;97.97979797979798;293
3072;2024/2025;3;99.09909909909909;293
3073;2022/2023;1;94.9367088607595;567
3074;2022/2023;2;94.73684210526315;567
3075;2022/2023;3;98.30508474576271;567
3076;2022/2023;4;95.23809523809523;567
3077;2022/2023;5;98.4126984126984;567
3078;2023/2024;1;95.4954954954955;567
3079;2023/2024;2;97.22222222222221;567
3080;2023/2024;3;93.97590361445783;567
3081;2023/2024;4;95.0;567
3082;2023/2024;5;98.36065573770492;567
3083;2024/2025;1;93.61702127659575;567
3084;2024/2025;2;93.0;567
3085;2024/2025;3;91.30434782608695;567
3086;2024/2025;4;100.0;567
3087;2024/2025;5;98.24561403508771;567
3088;2022/2023;1;85.91549295774648;568
3089;2022/2023;2;91.36690647482014;568
3090;2022/2023;3;89.0625;568
3091;2022/2023;4;95.76271186440678;568
3092;2022/2023;5;97.84172661870504;568
3093;2023/2024;1;86.4;568
3094;2023/2024;2;93.23308270676691;568
3095;2023/2024;3;84.67153284671532;568
3096;2023/2024;4;90.67796610169492;568
3097;2023/2024;5;95.4954954954955;568
3098;2024/2025;1;86.66666666666667;568
3099;2024/2025;2;95.7983193277311;568
3100;2024/2025;3;89.1156462585034;568
3101;2024/2025;4;96.0;568
3102;2024/2025;5;100.0;568
3103;2022/2023;1;95.34883720930233;569
3104;2022/2023;2;100.0;569
3105;2022/2023;3;97.72727272727273;569
3106;2022/2023;4;97.72727272727273;569
3107;2022/2023;5;97.61904761904762;569
3108;2023/2024;1;92.5;569
3109;2023/2024;2;95.0;569
3110;2023/2024;3;95.55555555555556;569
3111;2023/2024;4;97.77777777777777;569
3112;2023/2024;5;100.0;569
3113;2024/2025;1;95.65217391304348;569
3114;2024/2025;2;100.0;569
3115;2024/2025;3;97.2972972972973;569
3116;2024/2025;4;100.0;569
3117;2024/2025;5;97.67441860465115;569
3118;2022/2023;1;100.0;384
3119;2022/2023;2;100.0;384
3120;2022/2023;3;100.0;384
3121;2022/2023;4;100.0;384
3122;2022/2023;5;100.0;384
3123;2023/2024;1;100.0;384
3124;2023/2024;2;100.0;384
3125;2023/2024;3;100.0;384
