vivoscuola school link;academic year;school year;number of students;number of classes
https://www.vivoscuola.it/content/view/full/29239;2024/2025;2;15;1
https://www.vivoscuola.it/content/view/full/29239;2024/2025;3;21;1
https://www.vivoscuola.it/content/view/full/29239;2024/2025;4;22;1
https://www.vivoscuola.it/content/view/full/29239;2024/2025;5;23;1
https://www.vivoscuola.it/content/view/full/29239;2023/2024;1;17;1
https://www.vivoscuola.it/content/view/full/29239;2023/2024;2;25;1
https://www.vivoscuola.it/content/view/full/29239;2023/2024;3;22;1
https://www.vivoscuola.it/content/view/full/29239;2023/2024;4;22;1
https://www.vivoscuola.it/content/view/full/29239;2023/2024;5;35;2
https://www.vivoscuola.it/content/view/full/29552;2025/2026;1;14;1
https://www.vivoscuola.it/content/view/full/29552;2025/2026;2;20;1
https://www.vivoscuola.it/content/view/full/29552;2025/2026;3;20;1
https://www.vivoscuola.it/content/view/full/29552;2025/2026;4;16;1
https://www.vivoscuola.it/content/view/full/29552;2025/2026;5;17;1
https://www.vivoscuola.it/content/view/full/29552;2024/2025;1;19;1
https://www.vivoscuola.it/content/view/full/29552;2024/2025;2;21;1
https://www.vivoscuola.it/content/view/full/29552;2024/2025;3;17;1
https://www.vivoscuola.it/content/view/full/29552;2024/2025;4;17;1
https://www.vivoscuola.it/content/view/full/29552;2024/2025;5;13;1
https://www.vivoscuola.it/content/view/full/29552;2023/2024;1;21;1
https://www.vivoscuola.it/content/view/full/29552;2023/2024;2;16;1
https://www.vivoscuola.it/content/view/full/29552;2023/2024;3;17;1
https://www.vivoscuola.it/content/view/full/29552;2023/2024;4;12;1
https://www.vivoscuola.it/content/view/full/29552;2023/2024;5;12;1
https://www.vivoscuola.it/content/view/full/29556;2025/2026;1;15;1
https://www.vivoscuola.it/content/view/full/29556;2025/2026;2;22;1
https://www.vivoscuola.it/content/view/full/29556;2025/2026;3;11;1
https://www.vivoscuola.it/content/view/full/29556;2025/2026;4;14;1
https://www.vivoscuola.it/content/view/full/29556;2025/2026;5;13;1
https://www.vivoscuola.it/content/view/full/29556;2024/2025;1;21;1
https://www.vivoscuola.it/content/view/full/29556;2024/2025;2;13;1
https://www.vivoscuola.it/content/view/full/29556;2024/2025;3;15;1
https://www.vivoscuola.it/content/view/full/29556;2024/2025;4;13;1
https://www.vivoscuola.it/content/view/full/29556;2024/2025;5;21;1
https://www.vivoscuola.it/content/view/full/29556;2023/2024;1;13;1
https://www.vivoscuola.it/content/view/full/29556;2023/2024;2;15;1
https://www.vivoscuola.it/content/view/full/29556;2023/2024;3;14;1
https://www.vivoscuola.it/content/view/full/29556;2023/2024;4;22;1
https://www.vivoscuola.it/content/view/full/29556;2023/2024;5;19;1
https://www.vivoscuola.it/content/view/full/29553;2025/2026;1;5;1
https://www.vivoscuola.it/content/view/full/29553;2025/2026;2;11;1
https://www.vivoscuola.it/content/view/full/29553;2025/2026;3;17;1
https://www.vivoscuola.it/content/view/full/29553;2025/2026;4;18;1
https://www.vivoscuola.it/content/view/full/29553;2025/2026;5;21;1
https://www.vivoscuola.it/content/view/full/29553;2024/2025;1;14;1
https://www.vivoscuola.it/content/view/full/29553;2024/2025;2;17;1
https://www.vivoscuola.it/content/view/full/29553;2024/2025;3;21;1
https://www.vivoscuola.it/content/view/full/29553;2024/2025;4;21;1
https://www.vivoscuola.it/content/view/full/29553;2024/2025;5;15;1
https://www.vivoscuola.it/content/view/full/29553;2023/2024;1;17;1
https://www.vivoscuola.it/content/view/full/29553;2023/2024;2;20;1
https://www.vivoscuola.it/content/view/full/29553;2023/2024;3;21;1
https://www.vivoscuola.it/content/view/full/29553;2023/2024;4;16;1
https://www.vivoscuola.it/content/view/full/29553;2023/2024;5;18;1
https://www.vivoscuola.it/content/view/full/29555;2025/2026;1;6;1
https://www.vivoscuola.it/content/view/full/29555;2025/2026;2;3;1
https://www.vivoscuola.it/content/view/full/29555;2025/2026;3;6;1
https://www.vivoscuola.it/content/view/full/29555;2025/2026;4;3;1
https://www.vivoscuola.it/content/view/full/29555;2025/2026;5;8;1
https://www.vivoscuola.it/content/view/full/29555;2024/2025;1;2;1
https://www.vivoscuola.it/content/view/full/29555;2024/2025;2;5;1
https://www.vivoscuola.it/content/view/full/29555;2024/2025;3;3;1
https://www.vivoscuola.it/content/view/full/29555;2024/2025;4;10;1
https://www.vivoscuola.it/content/view/full/29555;2024/2025;5;6;1
https://www.vivoscuola.it/content/view/full/29555;2023/2024;1;5;1
https://www.vivoscuola.it/content/view/full/29555;2023/2024;2;4;1
https://www.vivoscuola.it/content/view/full/29555;2023/2024;3;10;2
https://www.vivoscuola.it/content/view/full/29555;2023/2024;4;6;1
https://www.vivoscuola.it/content/view/full/29555;2023/2024;5;6;1
https://www.vivoscuola.it/content/view/full/29554;2025/2026;1;13;1
https://www.vivoscuola.it/content/view/full/29554;2025/2026;2;9;1
https://www.vivoscuola.it/content/view/full/29554;2025/2026;3;12;1
https://www.vivoscuola.it/content/view/full/29554;2025/2026;4;12;1
https://www.vivoscuola.it/content/view/full/29554;2025/2026;5;11;1
https://www.vivoscuola.it/content/view/full/29554;2024/2025;1;9;1
https://www.vivoscuola.it/content/view/full/29554;2024/2025;2;12;1
https://www.vivoscuola.it/content/view/full/29554;2024/2025;3;12;1
https://www.vivoscuola.it/content/view/full/29554;2024/2025;4;11;1
https://www.vivoscuola.it/content/view/full/29554;2024/2025;5;15;1
https://www.vivoscuola.it/content/view/full/29554;2023/2024;1;12;1
https://www.vivoscuola.it/content/view/full/29554;2023/2024;2;11;1
https://www.vivoscuola.it/content/view/full/29554;2023/2024;3;11;1
https://www.vivoscuola.it/content/view/full/29554;2023/2024;4;15;1
https://www.vivoscuola.it/content/view/full/29554;2023/2024;5;13;1
https://www.vivoscuola.it/content/view/full/29557;2025/2026;1;6;1
https://www.vivoscuola.it/content/view/full/29557;2025/2026;2;14;1
https://www.vivoscuola.it/content/view/full/29557;2025/2026;3;6;1
https://www.vivoscuola.it/content/view/full/29557;2025/2026;4;9;1
https://www.vivoscuola.it/content/view/full/29557;2025/2026;5;10;1
https://www.vivoscuola.it/content/view/full/29557;2024/2025;1;14;1
https://www.vivoscuola.it/content/view/full/29557;2024/2025;2;7;1
https://www.vivoscuola.it/content/view/full/29557;2024/2025;3;9;1
https://www.vivoscuola.it/content/view/full/29557;2024/2025;4;10;1
https://www.vivoscuola.it/content/view/full/29557;2024/2025;5;8;1
https://www.vivoscuola.it/content/view/full/29557;2023/2024;1;8;1
https://www.vivoscuola.it/content/view/full/29557;2023/2024;2;8;1
https://www.vivoscuola.it/content/view/full/29557;2023/2024;3;10;1
https://www.vivoscuola.it/content/view/full/29557;2023/2024;4;9;1
https://www.vivoscuola.it/content/view/full/29557;2023/2024;5;8;1
https://www.vivoscuola.it/content/view/full/29559;2025/2026;1;46;2
https://www.vivoscuola.it/content/view/full/29559;2025/2026;2;39;2
https://www.vivoscuola.it/content/view/full/29559;2025/2026;3;37;2
https://www.vivoscuola.it/content/view/full/29559;2024/2025;1;36;2
https://www.vivoscuola.it/content/view/full/29559;2024/2025;2;37;2
https://www.vivoscuola.it/content/view/full/29559;2024/2025;3;53;3
https://www.vivoscuola.it/content/view/full/29559;2023/2024;1;39;2
https://www.vivoscuola.it/content/view/full/29559;2023/2024;2;53;3
https://www.vivoscuola.it/content/view/full/29559;2023/2024;3;35;2
https://www.vivoscuola.it/content/view/full/29560;2025/2026;1;70;3
https://www.vivoscuola.it/content/view/full/29560;2025/2026;2;70;3
https://www.vivoscuola.it/content/view/full/29560;2025/2026;3;78;4
https://www.vivoscuola.it/content/view/full/29560;2024/2025;1;71;3
https://www.vivoscuola.it/content/view/full/29560;2024/2025;2;80;4
https://www.vivoscuola.it/content/view/full/29560;2024/2025;3;77;4
https://www.vivoscuola.it/content/view/full/29560;2023/2024;1;78;4
https://www.vivoscuola.it/content/view/full/29560;2023/2024;2;82;4
https://www.vivoscuola.it/content/view/full/29560;2023/2024;3;80;4
https://www.vivoscuola.it/content/view/full/29978;2025/2026;0;99;0
https://www.vivoscuola.it/content/view/full/29978;2024/2025;0;104;0
https://www.vivoscuola.it/content/view/full/29978;2023/2024;0;103;0
https://www.vivoscuola.it/content/view/full/29558;2025/2026;1;6;1
https://www.vivoscuola.it/content/view/full/29558;2025/2026;2;8;1
https://www.vivoscuola.it/content/view/full/29558;2025/2026;3;9;1
https://www.vivoscuola.it/content/view/full/29558;2025/2026;4;13;1
https://www.vivoscuola.it/content/view/full/29558;2025/2026;5;10;1
https://www.vivoscuola.it/content/view/full/29558;2024/2025;1;8;1
https://www.vivoscuola.it/content/view/full/29558;2024/2025;2;9;1
https://www.vivoscuola.it/content/view/full/29558;2024/2025;3;13;1
https://www.vivoscuola.it/content/view/full/29558;2024/2025;4;11;1
https://www.vivoscuola.it/content/view/full/29558;2024/2025;5;9;1
https://www.vivoscuola.it/content/view/full/29558;2023/2024;1;11;1
https://www.vivoscuola.it/content/view/full/29558;2023/2024;2;14;1
https://www.vivoscuola.it/content/view/full/29558;2023/2024;3;12;1
https://www.vivoscuola.it/content/view/full/29558;2023/2024;4;9;1
https://www.vivoscuola.it/content/view/full/29558;2023/2024;5;13;1
https://www.vivoscuola.it/content/view/full/29423;2025/2026;1;16;1
https://www.vivoscuola.it/content/view/full/29423;2025/2026;2;23;1
https://www.vivoscuola.it/content/view/full/29423;2025/2026;3;16;1
https://www.vivoscuola.it/content/view/full/29423;2025/2026;4;23;1
https://www.vivoscuola.it/content/view/full/29423;2025/2026;5;12;1
https://www.vivoscuola.it/content/view/full/29423;2024/2025;1;23;1
https://www.vivoscuola.it/content/view/full/29423;2024/2025;2;16;1
https://www.vivoscuola.it/content/view/full/29423;2024/2025;3;21;1
https://www.vivoscuola.it/content/view/full/29423;2024/2025;4;12;1
https://www.vivoscuola.it/content/view/full/29423;2024/2025;5;23;1
https://www.vivoscuola.it/content/view/full/29423;2023/2024;1;14;1
https://www.vivoscuola.it/content/view/full/29423;2023/2024;2;22;1
https://www.vivoscuola.it/content/view/full/29423;2023/2024;3;13;1
https://www.vivoscuola.it/content/view/full/29423;2023/2024;4;22;1
https://www.vivoscuola.it/content/view/full/29423;2023/2024;5;24;1
https://www.vivoscuola.it/content/view/full/29422;2025/2026;1;43;2
https://www.vivoscuola.it/content/view/full/29422;2025/2026;2;56;3
https://www.vivoscuola.it/content/view/full/29422;2025/2026;3;62;3
https://www.vivoscuola.it/content/view/full/29422;2025/2026;4;65;3
https://www.vivoscuola.it/content/view/full/29422;2025/2026;5;71;3
https://www.vivoscuola.it/content/view/full/29422;2024/2025;1;56;3
https://www.vivoscuola.it/content/view/full/29422;2024/2025;2;63;3
https://www.vivoscuola.it/content/view/full/29422;2024/2025;3;62;3
https://www.vivoscuola.it/content/view/full/29422;2024/2025;4;71;3
https://www.vivoscuola.it/content/view/full/29422;2024/2025;5;65;3
https://www.vivoscuola.it/content/view/full/29422;2023/2024;1;62;3
https://www.vivoscuola.it/content/view/full/29422;2023/2024;2;62;3
https://www.vivoscuola.it/content/view/full/29422;2023/2024;3;71;3
https://www.vivoscuola.it/content/view/full/29422;2023/2024;4;68;3
https://www.vivoscuola.it/content/view/full/29422;2023/2024;5;58;3
https://www.vivoscuola.it/content/view/full/29424;2025/2026;1;84;4
https://www.vivoscuola.it/content/view/full/29424;2025/2026;2;83;4
https://www.vivoscuola.it/content/view/full/29424;2025/2026;3;72;4
https://www.vivoscuola.it/content/view/full/29424;2024/2025;1;83;4
https://www.vivoscuola.it/content/view/full/29424;2024/2025;2;76;4
https://www.vivoscuola.it/content/view/full/29424;2024/2025;3;86;4
https://www.vivoscuola.it/content/view/full/29424;2023/2024;1;74;4
https://www.vivoscuola.it/content/view/full/29424;2023/2024;2;91;4
https://www.vivoscuola.it/content/view/full/29424;2023/2024;3;91;4
https://www.vivoscuola.it/content/view/full/29848;2025/2026;1;118;5
https://www.vivoscuola.it/content/view/full/29848;2025/2026;2;100;5
https://www.vivoscuola.it/content/view/full/29848;2025/2026;3;86;4
https://www.vivoscuola.it/content/view/full/29848;2025/2026;4;76;5
https://www.vivoscuola.it/content/view/full/29848;2025/2026;5;62;3
https://www.vivoscuola.it/content/view/full/29848;2024/2025;1;120;5
https://www.vivoscuola.it/content/view/full/29848;2024/2025;2;98;5
https://www.vivoscuola.it/content/view/full/29848;2024/2025;3;84;5
https://www.vivoscuola.it/content/view/full/29848;2024/2025;4;67;3
https://www.vivoscuola.it/content/view/full/29848;2024/2025;5;54;4
https://www.vivoscuola.it/content/view/full/29848;2023/2024;1;128;5
https://www.vivoscuola.it/content/view/full/29848;2023/2024;2;93;4
https://www.vivoscuola.it/content/view/full/29848;2023/2024;3;71;4
https://www.vivoscuola.it/content/view/full/29848;2023/2024;4;62;4
https://www.vivoscuola.it/content/view/full/29848;2023/2024;5;75;4
https://www.vivoscuola.it/content/view/full/29847;2025/2026;1;75;5
https://www.vivoscuola.it/content/view/full/29847;2025/2026;3;9;1
https://www.vivoscuola.it/content/view/full/29847;2025/2026;1;192;5
https://www.vivoscuola.it/content/view/full/29847;2025/2026;3;9;1
https://www.vivoscuola.it/content/view/full/29847;2024/2025;1;140;7
https://www.vivoscuola.it/content/view/full/29847;2024/2025;3;7;1
https://www.vivoscuola.it/content/view/full/29847;2024/2025;1;393;6
https://www.vivoscuola.it/content/view/full/29847;2024/2025;3;7;1
https://www.vivoscuola.it/content/view/full/29847;2023/2024;1;150;5
https://www.vivoscuola.it/content/view/full/29847;2023/2024;3;15;1
https://www.vivoscuola.it/content/view/full/29847;2023/2024;1;371;5
https://www.vivoscuola.it/content/view/full/29847;2023/2024;3;15;1
https://www.vivoscuola.it/content/view/full/30152;2025/2026;0;28;0
https://www.vivoscuola.it/content/view/full/30152;2024/2025;0;34;0
https://www.vivoscuola.it/content/view/full/30152;2023/2024;0;32;0
https://www.vivoscuola.it/content/view/full/29946;2025/2026;0;164;0
https://www.vivoscuola.it/content/view/full/29946;2024/2025;0;178;0
https://www.vivoscuola.it/content/view/full/29946;2023/2024;0;179;0
https://www.vivoscuola.it/content/view/full/29849;2025/2026;2;9;1
https://www.vivoscuola.it/content/view/full/29849;2025/2026;3;72;6
https://www.vivoscuola.it/content/view/full/29849;2025/2026;2;9;1
https://www.vivoscuola.it/content/view/full/29849;2025/2026;3;24;2
https://www.vivoscuola.it/content/view/full/29849;2025/2026;4;9;3
https://www.vivoscuola.it/content/view/full/29849;2025/2026;5;11;2
https://www.vivoscuola.it/content/view/full/29849;2024/2025;2;14;1
https://www.vivoscuola.it/content/view/full/29849;2024/2025;3;45;6
https://www.vivoscuola.it/content/view/full/29849;2024/2025;2;14;1
https://www.vivoscuola.it/content/view/full/29849;2024/2025;3;15;2
https://www.vivoscuola.it/content/view/full/29849;2024/2025;4;13;3
https://www.vivoscuola.it/content/view/full/29849;2024/2025;5;18;2
https://www.vivoscuola.it/content/view/full/29849;2023/2024;2;12;1
https://www.vivoscuola.it/content/view/full/29849;2023/2024;3;60;6
https://www.vivoscuola.it/content/view/full/29849;2023/2024;2;12;1
https://www.vivoscuola.it/content/view/full/29849;2023/2024;3;20;2
https://www.vivoscuola.it/content/view/full/29849;2023/2024;4;21;2
https://www.vivoscuola.it/content/view/full/29849;2023/2024;5;12;2
https://www.vivoscuola.it/content/view/full/29960;2025/2026;0;21;0
https://www.vivoscuola.it/content/view/full/29960;2024/2025;0;32;0
https://www.vivoscuola.it/content/view/full/29960;2023/2024;0;32;0
https://www.vivoscuola.it/content/view/full/29850;2025/2026;1;47;2
https://www.vivoscuola.it/content/view/full/29850;2025/2026;2;45;3
https://www.vivoscuola.it/content/view/full/29850;2025/2026;3;51;6
https://www.vivoscuola.it/content/view/full/29850;2025/2026;4;46;4
https://www.vivoscuola.it/content/view/full/29850;2025/2026;5;46;4
https://www.vivoscuola.it/content/view/full/29850;2024/2025;1;63;3
https://www.vivoscuola.it/content/view/full/29850;2024/2025;2;51;3
https://www.vivoscuola.it/content/view/full/29850;2024/2025;3;56;4
https://www.vivoscuola.it/content/view/full/29850;2024/2025;4;49;4
https://www.vivoscuola.it/content/view/full/29850;2024/2025;5;30;3
https://www.vivoscuola.it/content/view/full/29850;2023/2024;1;65;3
https://www.vivoscuola.it/content/view/full/29850;2023/2024;2;63;4
https://www.vivoscuola.it/content/view/full/29850;2023/2024;3;65;4
https://www.vivoscuola.it/content/view/full/29850;2023/2024;4;30;3
https://www.vivoscuola.it/content/view/full/29850;2023/2024;5;40;5
https://www.vivoscuola.it/content/view/full/29433;2025/2026;1;12;1
https://www.vivoscuola.it/content/view/full/29433;2025/2026;2;13;1
https://www.vivoscuola.it/content/view/full/29433;2025/2026;3;8;1
https://www.vivoscuola.it/content/view/full/29433;2025/2026;4;14;1
https://www.vivoscuola.it/content/view/full/29433;2025/2026;5;19;1
https://www.vivoscuola.it/content/view/full/29433;2024/2025;1;13;1
https://www.vivoscuola.it/content/view/full/29433;2024/2025;2;8;1
https://www.vivoscuola.it/content/view/full/29433;2024/2025;3;12;1
https://www.vivoscuola.it/content/view/full/29433;2024/2025;4;17;1
https://www.vivoscuola.it/content/view/full/29433;2024/2025;5;19;1
https://www.vivoscuola.it/content/view/full/29433;2023/2024;1;9;1
https://www.vivoscuola.it/content/view/full/29433;2023/2024;2;12;1
https://www.vivoscuola.it/content/view/full/29433;2023/2024;3;19;1
https://www.vivoscuola.it/content/view/full/29433;2023/2024;4;18;1
https://www.vivoscuola.it/content/view/full/29433;2023/2024;5;13;1
https://www.vivoscuola.it/content/view/full/29434;2025/2026;1;10;1
https://www.vivoscuola.it/content/view/full/29434;2025/2026;2;20;1
https://www.vivoscuola.it/content/view/full/29434;2025/2026;3;12;1
