vivoscuola school link;academic year;school year;admission rate
https://www.vivoscuola.it/content/view/full/29764;2023/2024;2;50.0
https://www.vivoscuola.it/content/view/full/29764;2023/2024;3;6.25
https://www.vivoscuola.it/content/view/full/29764;2023/2024;4;22.22222222222222
https://www.vivoscuola.it/content/view/full/29764;2023/2024;5;76.92307692307693
https://www.vivoscuola.it/content/view/full/29764;2024/2025;1;0.0
https://www.vivoscuola.it/content/view/full/29764;2024/2025;2;30.0
https://www.vivoscuola.it/content/view/full/29764;2024/2025;3;13.043478260869565
https://www.vivoscuola.it/content/view/full/29764;2024/2025;4;55.55555555555556
https://www.vivoscuola.it/content/view/full/29764;2024/2025;5;70.0
https://www.vivoscuola.it/content/view/full/29765;2022/2023;1;96.29629629629629
https://www.vivoscuola.it/content/view/full/29765;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29765;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29765;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29765;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29765;2023/2024;1;87.5
https://www.vivoscuola.it/content/view/full/29765;2023/2024;2;92.3076923076923
https://www.vivoscuola.it/content/view/full/29765;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29765;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29765;2023/2024;5;91.66666666666666
https://www.vivoscuola.it/content/view/full/29765;2024/2025;1;91.30434782608695
https://www.vivoscuola.it/content/view/full/29765;2024/2025;2;95.83333333333334
https://www.vivoscuola.it/content/view/full/29765;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29765;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29765;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29763;2022/2023;1;92.72727272727272
https://www.vivoscuola.it/content/view/full/29763;2022/2023;2;92.3076923076923
https://www.vivoscuola.it/content/view/full/29763;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29763;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29763;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29763;2023/2024;1;87.5
https://www.vivoscuola.it/content/view/full/29763;2023/2024;2;98.24561403508771
https://www.vivoscuola.it/content/view/full/29763;2023/2024;3;86.11111111111111
https://www.vivoscuola.it/content/view/full/29763;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29763;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29763;2024/2025;1;95.91836734693877
https://www.vivoscuola.it/content/view/full/29763;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29763;2024/2025;3;93.22033898305084
https://www.vivoscuola.it/content/view/full/29763;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29763;2024/2025;5;97.61904761904762
https://www.vivoscuola.it/content/view/full/29766;2022/2023;1;0.0
https://www.vivoscuola.it/content/view/full/29766;2022/2023;2;60.0
https://www.vivoscuola.it/content/view/full/29766;2022/2023;3;0.0
https://www.vivoscuola.it/content/view/full/29766;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29766;2022/2023;5;50.0
https://www.vivoscuola.it/content/view/full/29766;2023/2024;1;0.0
https://www.vivoscuola.it/content/view/full/29766;2023/2024;2;0.0
https://www.vivoscuola.it/content/view/full/29766;2023/2024;3;0.0
https://www.vivoscuola.it/content/view/full/29766;2023/2024;4;40.0
https://www.vivoscuola.it/content/view/full/29766;2023/2024;5;80.0
https://www.vivoscuola.it/content/view/full/29766;2024/2025;1;0.0
https://www.vivoscuola.it/content/view/full/29766;2024/2025;2;0.0
https://www.vivoscuola.it/content/view/full/29766;2024/2025;3;16.666666666666664
https://www.vivoscuola.it/content/view/full/29766;2024/2025;4;42.857142857142854
https://www.vivoscuola.it/content/view/full/29766;2024/2025;5;80.0
https://www.vivoscuola.it/content/view/full/29767;2022/2023;1;95.1219512195122
https://www.vivoscuola.it/content/view/full/29767;2022/2023;2;96.42857142857143
https://www.vivoscuola.it/content/view/full/29767;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29767;2022/2023;4;92.85714285714286
https://www.vivoscuola.it/content/view/full/29767;2022/2023;5;93.54838709677419
https://www.vivoscuola.it/content/view/full/29767;2023/2024;1;96.7741935483871
https://www.vivoscuola.it/content/view/full/29767;2023/2024;2;94.5945945945946
https://www.vivoscuola.it/content/view/full/29767;2023/2024;3;96.42857142857143
https://www.vivoscuola.it/content/view/full/29767;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29767;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29767;2024/2025;1;91.66666666666666
https://www.vivoscuola.it/content/view/full/29767;2024/2025;2;96.66666666666667
https://www.vivoscuola.it/content/view/full/29767;2024/2025;3;94.28571428571428
https://www.vivoscuola.it/content/view/full/29767;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29767;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29769;2022/2023;1;97.2972972972973
https://www.vivoscuola.it/content/view/full/29769;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29769;2022/2023;3;97.05882352941177
https://www.vivoscuola.it/content/view/full/29769;2022/2023;4;96.96969696969697
https://www.vivoscuola.it/content/view/full/29769;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29769;2023/2024;1;83.33333333333334
https://www.vivoscuola.it/content/view/full/29769;2023/2024;2;96.7741935483871
https://www.vivoscuola.it/content/view/full/29769;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29769;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29769;2023/2024;5;97.2972972972973
https://www.vivoscuola.it/content/view/full/29769;2024/2025;1;92.85714285714286
https://www.vivoscuola.it/content/view/full/29769;2024/2025;2;90.0
https://www.vivoscuola.it/content/view/full/29769;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29769;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29769;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29768;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29768;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29768;2022/2023;3;96.55172413793103
https://www.vivoscuola.it/content/view/full/29768;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29768;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29768;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29768;2023/2024;2;89.28571428571429
https://www.vivoscuola.it/content/view/full/29768;2023/2024;3;83.33333333333334
https://www.vivoscuola.it/content/view/full/29768;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29768;2023/2024;5;96.42857142857143
https://www.vivoscuola.it/content/view/full/29768;2024/2025;1;95.23809523809523
https://www.vivoscuola.it/content/view/full/29768;2024/2025;2;95.45454545454545
https://www.vivoscuola.it/content/view/full/29768;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29768;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29768;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29281;2022/2023;1;88.88888888888889
https://www.vivoscuola.it/content/view/full/29281;2022/2023;2;78.26086956521739
https://www.vivoscuola.it/content/view/full/29281;2022/2023;3;76.92307692307693
https://www.vivoscuola.it/content/view/full/29281;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29281;2023/2024;1;76.19047619047619
https://www.vivoscuola.it/content/view/full/29281;2023/2024;2;79.06976744186046
https://www.vivoscuola.it/content/view/full/29281;2023/2024;3;76.0
https://www.vivoscuola.it/content/view/full/29281;2023/2024;4;88.23529411764706
https://www.vivoscuola.it/content/view/full/29281;2024/2025;1;90.0
https://www.vivoscuola.it/content/view/full/29281;2024/2025;2;88.88888888888889
https://www.vivoscuola.it/content/view/full/29281;2024/2025;3;76.92307692307693
https://www.vivoscuola.it/content/view/full/29281;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/170204;2022/2023;1;0.0
https://www.vivoscuola.it/content/view/full/170204;2022/2023;2;0.0
https://www.vivoscuola.it/content/view/full/170204;2022/2023;3;0.0
https://www.vivoscuola.it/content/view/full/170204;2022/2023;4;0.0
https://www.vivoscuola.it/content/view/full/170204;2022/2023;5;0.0
https://www.vivoscuola.it/content/view/full/170204;2023/2024;1;0.0
https://www.vivoscuola.it/content/view/full/170204;2023/2024;2;0.0
https://www.vivoscuola.it/content/view/full/170204;2023/2024;3;0.0
https://www.vivoscuola.it/content/view/full/170204;2023/2024;4;0.0
https://www.vivoscuola.it/content/view/full/170204;2023/2024;5;0.0
https://www.vivoscuola.it/content/view/full/170204;2024/2025;1;0.0
https://www.vivoscuola.it/content/view/full/170204;2024/2025;2;0.0
https://www.vivoscuola.it/content/view/full/170204;2024/2025;3;0.0
https://www.vivoscuola.it/content/view/full/170204;2024/2025;4;0.0
https://www.vivoscuola.it/content/view/full/170204;2024/2025;5;72.72727272727273
https://www.vivoscuola.it/content/view/full/29883;2022/2023;1;83.9506172839506
https://www.vivoscuola.it/content/view/full/29883;2022/2023;2;98.10126582278481
https://www.vivoscuola.it/content/view/full/29883;2022/2023;3;86.95652173913044
https://www.vivoscuola.it/content/view/full/29883;2022/2023;4;92.42424242424242
https://www.vivoscuola.it/content/view/full/29883;2022/2023;5;94.63087248322147
https://www.vivoscuola.it/content/view/full/29883;2023/2024;1;86.1878453038674
https://www.vivoscuola.it/content/view/full/29883;2023/2024;2;93.5251798561151
https://www.vivoscuola.it/content/view/full/29883;2023/2024;3;85.2760736196319
https://www.vivoscuola.it/content/view/full/29883;2023/2024;4;91.12903225806451
https://www.vivoscuola.it/content/view/full/29883;2023/2024;5;95.16129032258065
https://www.vivoscuola.it/content/view/full/29883;2024/2025;1;85.0
https://www.vivoscuola.it/content/view/full/29883;2024/2025;2;92.99363057324841
https://www.vivoscuola.it/content/view/full/29883;2024/2025;3;88.35616438356165
https://www.vivoscuola.it/content/view/full/29883;2024/2025;4;94.28571428571428
https://www.vivoscuola.it/content/view/full/29883;2024/2025;5;97.5
https://www.vivoscuola.it/content/view/full/29882;2022/2023;1;0.0
https://www.vivoscuola.it/content/view/full/29882;2022/2023;2;0.0
https://www.vivoscuola.it/content/view/full/29882;2022/2023;3;83.33333333333334
https://www.vivoscuola.it/content/view/full/29882;2023/2024;1;0.0
https://www.vivoscuola.it/content/view/full/29882;2023/2024;2;0.0
https://www.vivoscuola.it/content/view/full/29882;2023/2024;3;73.03370786516854
https://www.vivoscuola.it/content/view/full/29882;2024/2025;1;35.294117647058826
https://www.vivoscuola.it/content/view/full/29882;2024/2025;2;0.0
https://www.vivoscuola.it/content/view/full/29882;2024/2025;3;75.0
https://www.vivoscuola.it/content/view/full/29885;2022/2023;1;5.0
https://www.vivoscuola.it/content/view/full/29885;2022/2023;2;45.45454545454545
https://www.vivoscuola.it/content/view/full/29885;2022/2023;3;16.666666666666664
https://www.vivoscuola.it/content/view/full/29885;2022/2023;4;61.53846153846154
https://www.vivoscuola.it/content/view/full/29885;2022/2023;5;89.28571428571429
https://www.vivoscuola.it/content/view/full/29885;2023/2024;1;7.5
https://www.vivoscuola.it/content/view/full/29885;2023/2024;2;25.0
https://www.vivoscuola.it/content/view/full/29885;2023/2024;3;15.686274509803921
https://www.vivoscuola.it/content/view/full/29885;2023/2024;4;75.0
https://www.vivoscuola.it/content/view/full/29885;2023/2024;5;75.0
https://www.vivoscuola.it/content/view/full/29885;2024/2025;1;10.909090909090908
https://www.vivoscuola.it/content/view/full/29885;2024/2025;2;12.5
https://www.vivoscuola.it/content/view/full/29885;2024/2025;3;30.909090909090907
https://www.vivoscuola.it/content/view/full/29885;2024/2025;4;50.0
https://www.vivoscuola.it/content/view/full/29885;2024/2025;5;81.48148148148148
https://www.vivoscuola.it/content/view/full/29884;2022/2023;1;75.40983606557377
https://www.vivoscuola.it/content/view/full/29884;2022/2023;2;85.71428571428571
https://www.vivoscuola.it/content/view/full/29884;2022/2023;3;94.28571428571428
https://www.vivoscuola.it/content/view/full/29884;2022/2023;4;93.61702127659575
https://www.vivoscuola.it/content/view/full/29884;2022/2023;5;81.57894736842105
https://www.vivoscuola.it/content/view/full/29884;2023/2024;1;76.78571428571429
https://www.vivoscuola.it/content/view/full/29884;2023/2024;2;86.88524590163934
https://www.vivoscuola.it/content/view/full/29884;2023/2024;3;91.42857142857143
https://www.vivoscuola.it/content/view/full/29884;2023/2024;4;95.52238805970148
https://www.vivoscuola.it/content/view/full/29884;2023/2024;5;97.5609756097561
https://www.vivoscuola.it/content/view/full/29884;2024/2025;1;78.94736842105263
https://www.vivoscuola.it/content/view/full/29884;2024/2025;2;89.47368421052632
https://www.vivoscuola.it/content/view/full/29884;2024/2025;3;91.66666666666666
https://www.vivoscuola.it/content/view/full/29884;2024/2025;4;97.05882352941177
https://www.vivoscuola.it/content/view/full/29884;2024/2025;5;96.92307692307692
https://www.vivoscuola.it/content/view/full/29730;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29730;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29730;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29730;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29730;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29730;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29730;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29730;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29730;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29730;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29730;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29730;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29730;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29730;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29730;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29731;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29731;2022/2023;2;98.07692307692307
https://www.vivoscuola.it/content/view/full/29731;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29731;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29731;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29731;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29731;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29731;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29731;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29731;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29731;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29731;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29731;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29731;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29731;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29732;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29732;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29732;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29732;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29732;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29732;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29732;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29732;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29732;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29732;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29732;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29732;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29732;2024/2025;3;100.0
https://www.vivoscuola.it/content/view/full/29732;2024/2025;4;100.0
https://www.vivoscuola.it/content/view/full/29732;2024/2025;5;100.0
https://www.vivoscuola.it/content/view/full/29729;2022/2023;1;100.0
https://www.vivoscuola.it/content/view/full/29729;2022/2023;2;100.0
https://www.vivoscuola.it/content/view/full/29729;2022/2023;3;100.0
https://www.vivoscuola.it/content/view/full/29729;2022/2023;4;100.0
https://www.vivoscuola.it/content/view/full/29729;2022/2023;5;100.0
https://www.vivoscuola.it/content/view/full/29729;2023/2024;1;100.0
https://www.vivoscuola.it/content/view/full/29729;2023/2024;2;100.0
https://www.vivoscuola.it/content/view/full/29729;2023/2024;3;100.0
https://www.vivoscuola.it/content/view/full/29729;2023/2024;4;100.0
https://www.vivoscuola.it/content/view/full/29729;2023/2024;5;100.0
https://www.vivoscuola.it/content/view/full/29729;2024/2025;1;100.0
https://www.vivoscuola.it/content/view/full/29729;2024/2025;2;100.0
https://www.vivoscuola.it/content/view/full/29729;2024/2025;3;100.0
